graph,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
BNP_57,0.016469812,-0.55304873,0.41883406,-0.10292043,-0.20537981,-0.018114896,-0.20589216,0.23877867,-0.12743276,0.29359883,-0.090015806,-0.21715072,0.14199631,-0.40478313,0.20550995,0.18294263,0.20863609,-0.30110547,0.0078039705,0.5916598,-0.12659043,0.017950168,-0.20948744,0.32182938,0.0016824836,-0.011562108,0.11111753,0.111274205,-0.23413602,-0.10400303,0.40473273,0.09233826,-0.03657809,0.2520887,0.030035472,0.45590842,0.3154776,-0.010933658,0.0065651494,0.25305825,-0.20274863,-0.2230892,0.07155607,0.12984914,-0.047737457,-0.13711554,-0.4720095,0.2276715,-0.59671676,0.039195366,0.19731505,-0.29508486,0.62603694,-0.29410538,-0.16813937,0.79740804,-0.1660365,0.04382438,0.026456695,0.41966146,0.28724754,-0.44968483,-0.25002113,0.048409257,0.20406452,0.05958409,-0.4600605,-0.06512557,-0.13691543,-0.07810024,-0.026345907,-0.22003268,-0.35933912,-0.18321942,0.24435459,0.0864808,-0.2798048,0.47714603,0.22475035,-0.43139637,0.16536736,-0.11767271,0.5645009,-0.39555776,0.13934964,-0.56350374,-0.3287976,-0.19253202,0.028068997,0.016173387,0.01948646,-0.02920786,-0.3397348,0.19706376,-0.56770027,-0.62362677,0.6924449,-0.48491335,-0.2687083,0.21764673,0.24407071,-0.2995036,-0.22276424,0.05163267,0.13693848,0.5050772,-0.34730223,-0.07438904,0.44493082,0.39088267,-0.12906426,0.19771951,-0.86058664,-0.004280426,-0.08125751,-0.24662873,0.2908333,0.35044414,0.31036392,0.45235234,0.04859643,-0.3169042,-0.41909274,0.093855605,-0.25343516,0.17093822,0.109443635,-0.073660776
BNP_570,0.2467608,-0.46745008,0.32549292,-0.15774219,-0.16033272,-0.27803424,-0.11906519,-0.02376076,-0.27491316,0.26619858,0.09661464,-0.034162898,-0.09619172,-0.4626188,0.004315466,0.26939365,0.28399402,-0.15552872,-0.20619875,0.5708532,-0.31309426,0.11659081,-0.06295278,0.3048459,-0.026366074,-0.0018809241,0.18424135,0.21027942,-0.2257008,-0.11709589,0.28915703,0.055191595,0.055086333,0.32931486,0.11611998,0.3892964,0.118040726,0.07597574,-0.32078746,0.15757477,-0.14975232,-0.30222425,0.008238223,0.100548126,-0.05328996,-0.19155034,-0.5092117,-0.07360605,-0.4873743,-0.13684136,0.2765087,-0.19502218,0.57730895,-0.1151383,-0.21999294,0.49289927,0.010733102,0.010777928,-0.08844205,0.47721487,0.074141994,-0.33027926,-0.38677582,0.031986594,-0.11468752,0.16697498,-0.4881565,0.081422985,-0.10819452,0.061158992,-0.03160627,-0.028947264,-0.050072636,-0.25792655,0.100620426,0.10006233,-0.16895325,0.21183309,-0.13066062,-0.29641342,0.00020362617,-0.4003047,0.20951922,-0.36304492,0.10221415,-0.35443646,-0.045876265,-0.2398197,-0.048098467,-0.048603937,-0.23429447,0.37048346,-0.080064066,0.1619604,-0.3663599,-0.3482496,0.5054397,-0.1686344,-0.2441722,0.30090964,0.10338871,-0.11230556,0.051277045,0.046179857,0.06654968,0.46914318,-0.33974487,-0.1875116,0.25287244,0.34820706,-0.1436038,0.29401594,-0.66217685,-0.13923663,0.041476287,0.0068511115,-0.06377313,0.35203195,0.32719487,0.21829449,0.098251894,-0.23512669,-0.26431122,0.16903183,-0.1987757,0.33873662,-0.032022443,-0.21489437
BNP_571,0.46288982,-0.17941107,-0.17377388,-0.11398794,-0.3902113,-0.14096162,-0.0631659,-0.12734303,-0.23246229,0.22047548,-0.07377176,-0.035607114,0.10985818,-0.59384346,-0.12623532,-0.0458186,0.139214,0.015429965,-0.00947459,0.07558828,-0.44836885,0.46635228,-0.4233772,0.30914617,-0.2165709,0.09768508,-0.017973928,0.374673,0.16225728,0.1280126,-0.0019794158,0.0143147865,-0.010433515,0.46937668,0.1323453,0.25373653,0.28688246,-0.021798365,-0.22685003,0.0066579566,0.2001199,-0.15513279,0.16185372,-0.32627547,-0.4434798,-0.22541603,-0.2448515,-0.30116856,-0.37030497,0.08437754,-0.1533171,-0.14754571,0.06568407,0.17015976,0.13485576,0.0638718,0.22514953,-0.19979246,-0.18200961,0.30830422,0.3163108,-0.075954884,-0.24968074,0.37049478,-0.43488586,-0.053704668,-0.29698282,0.22442757,0.0009106966,-0.031650864,-0.09047117,0.20719233,0.2273541,0.038715217,0.53859675,-0.1988654,0.07411903,-0.08823633,-0.48004258,-0.45603096,-0.18619011,-0.28488404,0.0034196686,-0.17099434,0.44488487,0.11231646,-0.12916546,-0.34976682,-0.14835216,-0.2931749,-0.5401593,0.43029588,-0.033873875,0.021573653,0.3446261,-0.14180364,0.08457745,0.49204183,-0.22880036,0.49528718,0.27477098,-0.0042639067,0.60143936,-0.29416856,-0.10207942,0.3300175,0.06194095,-0.49721533,-0.030710844,-0.07082016,-0.059997216,0.2851685,-0.23626313,-0.5133974,-0.3160446,-0.24509545,-0.36834276,0.34209216,0.14070496,0.5243979,0.42441282,-0.029525941,-0.12726046,0.25038058,-0.20035201,0.04936202,0.047663875,0.12911604
BNP_572,0.4641844,-0.3063676,0.19767286,-0.19098927,-0.3051977,-0.18442738,-0.25151077,-0.080049574,-0.4146237,0.28324056,0.002165031,-0.13412224,-0.16420104,-0.5905823,-0.031959906,0.27436146,0.24683446,-0.19791888,0.06661943,0.17035767,-0.19720194,0.3245249,-0.11452976,0.3073446,-0.15208463,0.13979176,-0.008912831,0.10743441,-0.00036820723,0.1273436,0.12406977,0.18057439,-0.039874732,0.3341122,-0.10442792,0.4864867,0.19330204,0.0069116694,-0.2616601,0.06267233,0.043737818,-0.21046187,0.16399157,-0.1652447,-0.22071347,-0.34364474,-0.50888896,-0.17635375,0.03048803,-0.1126703,0.0027877137,-0.101484,0.37308037,-0.12667783,-0.2098118,0.09636115,-0.011340334,-0.15179403,-0.059199296,0.39385876,0.2588202,-0.25244993,-0.17107397,0.47190076,-0.31387022,-0.04019007,-0.4179789,0.04694723,-0.11005011,-0.0892015,-0.16125105,-0.027209388,0.1424021,-0.2057014,0.36834192,-0.09607297,-0.01779185,0.22450018,-0.3257512,-0.37544408,0.019404765,-0.5706942,0.099022694,-0.057421237,0.19460432,-0.1525706,-0.14364447,-0.42564717,-0.0056629917,-0.27320358,-0.5070382,0.735313,-0.27307898,0.047894616,0.22292192,-0.021075925,0.37486994,-0.06703103,-0.39505738,0.42263708,0.2960207,-0.15862098,0.045580238,-0.2533517,0.18297157,0.4102302,-0.1319858,0.031773113,0.11668442,-0.09011404,-0.030502409,-0.056806605,-0.6009111,-0.42848665,-0.3452681,-0.14473777,-0.113199204,0.27746361,-0.15564422,0.622906,0.2331914,-0.18435225,-0.1545839,0.25727528,-0.41858384,-0.031360667,-0.034717366,-0.19702701
BNP_573,0.61908585,-0.3662897,0.43727133,-0.17535463,-0.26063433,-0.306497,-0.27819008,-0.17571674,-0.43308428,0.6995478,-0.11174533,0.16777126,0.12950903,-0.63335437,0.041596875,0.51626843,0.28860477,-0.11915515,0.07660002,0.26941222,-0.25495395,0.29573974,-0.009530318,0.31503782,-0.17434002,-0.16625984,0.03479968,0.47943366,0.11085888,0.21264926,0.25566092,0.2658515,0.15430693,0.5117092,0.0426189,0.2412521,-0.0017761089,-0.078875236,0.020554692,0.5468548,0.048813,-0.10312512,0.14789099,-0.16288912,-0.34992042,-0.5699482,-0.48462385,-0.2464789,-0.30643892,0.037928686,0.11238934,-0.10999677,0.35770333,-0.273902,-0.18316443,0.30826366,-0.19421111,-0.031287413,-0.229883,0.21162356,0.09939055,-0.13628922,-0.2949486,0.2883057,-0.23862734,-0.2352452,-0.6642619,-0.19686481,-0.080729455,-0.3058676,0.13582729,-0.19985978,0.430614,0.025015388,0.33877817,0.2115392,-0.036071207,0.26010102,-0.15775785,-0.5813676,0.22079794,-0.3449847,0.10769872,-0.3048948,0.00702047,-0.5835643,-0.38086137,-0.13745202,-0.018162465,-0.22215877,-0.69083863,0.6653741,-0.06996686,0.14176254,-0.07999486,-0.20227605,0.110521,0.16303344,-0.069209896,0.4808257,0.27341127,-0.2838518,0.16279317,-0.041302036,0.20643018,0.17508338,-0.17848574,0.028871747,0.0055796835,0.011632558,-0.06317964,0.10312696,-0.52208585,-0.35647032,-0.029427707,0.15017325,-0.1276128,0.47414222,0.12115465,0.5047296,0.009221115,-0.40176165,-0.2843118,0.09358519,-0.43384707,-0.37583023,0.009195493,-0.3886241
BNP_574,0.08956492,-0.278656,-0.010410121,-0.34781027,-0.1721508,-0.12129334,0.19502789,0.4384999,-0.3116068,0.24090925,0.06117947,-0.15339975,0.18533379,-0.007559201,-0.21000583,-0.20606822,0.39527276,-0.31888905,-0.32901123,0.501397,-0.33929607,0.11949395,-0.40026835,0.31807598,-0.031191243,0.02929902,0.099668264,0.13022184,-0.15377833,-0.19216107,0.113353916,-0.080499806,0.034812693,0.39562586,0.35333154,0.19190688,0.17344178,0.1522214,0.007016711,0.120278135,0.075617716,0.06759578,-0.011011393,-0.051701643,-0.3495228,-0.069511704,-0.49300572,0.34253052,-0.25667033,0.12476658,0.3432569,-0.5524649,0.37449503,0.022674708,-0.32840094,0.31955522,-0.051235072,-0.04199284,-0.17433886,0.11971218,0.20865384,-0.35975328,-0.21154383,0.40067288,0.086813465,0.3177763,-0.46014583,0.13469224,0.051642645,-0.065370046,-0.08790883,-0.1332881,-0.05353357,-0.20394628,0.48271504,-0.24669236,-0.32032573,0.112784676,0.245192,-0.40810108,-0.30897707,-0.1475124,0.34911406,-0.19012426,-0.054922786,-0.3752314,-0.3074211,-0.18190666,-0.12440576,0.04985701,0.30785644,-0.09159613,-0.4596227,0.117209926,-0.30619586,-0.55316585,0.5176133,-0.10113964,-0.3809703,0.24936377,0.30411506,-0.47334728,0.08149146,-0.0092371935,0.12932722,0.14784503,-0.098752804,-0.36372927,0.24428098,0.45161182,-0.1384146,0.21341234,-0.63974315,0.074667595,-0.22195421,-0.31695578,-0.13495633,0.18110356,0.15944946,0.21817939,0.038439892,0.19829221,-0.3700432,0.12533137,-0.10632798,0.31427798,-0.13666482,0.34819543
BNP_575,0.22500767,-0.3844023,-0.12558147,-0.23977429,-0.10525289,-0.07841543,0.18300799,0.16835585,-0.27645692,0.2643866,-0.027518349,-0.084786125,0.014418188,-0.35640976,-0.012480632,-0.028662333,0.16991772,-0.1334353,-0.21500117,0.47403,-0.3824879,0.073319234,-0.22187167,0.24704929,-0.043618355,0.04050743,0.023545465,0.22457004,-0.43451837,-0.08420552,0.03438719,-0.008602597,-0.043275457,0.16411601,0.26307043,0.16739641,0.34899977,0.043656398,-0.45596927,0.1039766,0.114386074,-0.05654887,-0.21768664,-0.006999828,-0.20231625,-0.1821143,-0.48961014,0.06258655,-0.32006368,-0.18924041,0.40064794,-0.21187928,0.23861623,0.1423184,-0.27582043,0.21395539,0.16924825,-0.26232255,-0.26970595,0.20111004,0.23919879,-0.27193093,-0.2447597,0.17667258,-0.020523744,0.2408541,-0.41617972,0.1976878,-0.05166477,-0.095594294,-0.20843534,0.01839716,0.044793926,-0.4024308,0.103495084,-0.12560773,-0.28121507,0.075342014,-0.021208944,-0.27960524,-0.39476806,-0.50356317,0.14906968,-0.28407854,0.3220465,-0.039628748,0.087420434,-0.35514134,-0.11476711,0.007463178,-0.0055437046,0.14740956,-0.31237516,-0.09344175,-0.20187446,-0.30495694,0.40380752,0.038190745,-0.4257709,0.23357563,0.04905095,-0.1548089,0.19538653,-0.0462246,0.0630799,0.262043,-0.22007613,-0.49309507,0.22550568,0.37726167,-0.21059322,0.2941838,-0.6314562,-0.0931574,-0.15740198,-0.13826144,-0.25386962,0.28506747,0.12450563,0.1359369,0.02081562,0.19815883,-0.27841556,0.20850484,-0.06946623,0.4748707,-0.3609711,-0.024606874
BNP_576,0.7039377,-0.6216628,0.46654856,-0.2685841,-0.754547,-0.43366668,-0.47867116,-0.35356686,-0.4128825,0.7666291,-0.27493486,-0.08852808,-0.10740401,-1.0205151,-0.18986426,0.714667,0.42186475,-0.12372144,0.195008,0.3828081,-0.24627553,0.46610528,-0.07264969,0.2641611,-0.16223918,0.04349508,0.15584192,0.29077303,0.38658875,0.13887523,0.0889332,0.29538175,-0.11283524,0.6606455,0.2085157,0.24286793,0.016409578,-0.06726932,-0.08243579,0.48558688,0.009566488,-0.2679639,0.41783547,-0.056648683,-0.44638005,-0.51330304,-0.60650265,-0.35250723,-0.40794644,0.045916505,0.092020765,-0.11039522,0.9299955,0.22916076,-0.1703549,0.23372385,-0.2549237,-0.13495679,0.1693516,0.5128873,0.123641804,-0.28487557,-0.21843812,0.79805887,-0.5216641,-0.2149143,-0.77857554,-0.16087526,-0.12742181,-0.4784381,-0.22212537,-0.085195206,0.34297857,-0.32044885,0.6546793,0.31613058,-0.1797375,0.017430915,-0.5553289,-0.27595088,0.42626715,-0.5935733,0.14273909,-0.5234626,0.373,-0.34298626,-0.27019262,-0.14040807,-0.15304536,-0.29890338,-0.5482537,1.000662,0.2913833,0.3909438,-0.07694472,0.09273099,0.41667095,-0.0087638525,-0.32103467,0.65466213,0.49024582,-0.21913181,0.41427517,-0.16916181,0.15144639,0.39684206,-0.41613537,-0.14582138,-0.23434699,-0.2068179,-0.031755812,0.061153576,-0.6543233,-0.7772049,0.13922466,0.24186128,-0.022212991,0.57680774,0.19993,0.6636396,0.29918256,-0.7138117,-0.22082512,0.11193807,-0.453227,-0.2507998,0.10138833,-0.65821534
BNP_577,0.7179663,-0.5290358,0.80633026,-0.23299165,-0.55258286,-0.29114166,-0.3921255,-0.12704535,-0.47501034,0.8213825,-0.018983701,0.032787077,-0.04873836,-0.83495736,0.07303746,0.770765,0.14863658,-0.14641924,0.30503213,0.3670628,-0.45778355,0.33902946,0.06507306,0.35911527,-0.35483015,-0.04405915,-0.04366643,0.5335346,0.053834252,0.22983839,0.35320288,0.21724764,0.05949431,0.440128,-0.14464658,0.47807533,-0.09079156,0.08243603,-0.023634458,0.49607745,0.097400084,-0.32680285,0.41689706,0.00920749,-0.35265696,-0.5255859,-0.37423962,-0.22832972,-0.7604703,-0.0036208779,0.24441145,0.15404606,0.6106689,-0.17847276,-0.23424548,0.7442034,-0.12678282,0.21672265,0.14061792,0.4519135,0.12388479,-0.28799286,-0.35133192,0.40940043,-0.24239136,-0.28897962,-0.5788007,-0.21496539,-0.329333,-0.32068703,0.036635052,-0.32332605,0.55089056,-0.013896621,0.19839169,0.35873455,-0.14425927,0.22151677,-0.15454213,-0.38718075,0.49192542,-0.26696646,0.1573872,-0.5473612,0.31113657,-0.7890308,-0.2832234,-0.12642708,0.003356908,-0.3553093,-0.83009094,0.78633267,0.23697759,0.28957868,-0.3314179,-0.40834934,0.25462696,-0.050662,-0.034823008,0.4692618,0.36622754,-0.05019829,0.3152495,-0.07010492,0.35265043,0.38431343,-0.42214048,-0.07382434,0.032252118,0.092218615,0.06850617,-0.0058655725,-0.91785616,-0.6684429,0.45081833,0.31777823,0.026254041,0.37464607,0.45102638,0.3989243,-0.20384203,-0.70952564,-0.07305184,0.16256687,-0.67555106,-0.42808178,0.087789744,-0.71403724
BNP_578,0.31733468,-0.26007757,0.20379022,-0.22662772,-0.23983638,-0.15807483,-0.12155368,-0.15530768,-0.2635563,0.33593947,-0.054835286,-0.013735882,0.08592457,-0.37601668,-0.110467345,0.33696038,0.28679058,-0.30505753,0.052227285,0.3962127,-0.18867709,0.2274629,-0.06017602,0.2828957,-0.02561225,0.046564076,-0.0015975155,0.26490688,0.20806728,0.037394997,0.22434254,0.063557066,-0.09189089,0.28369594,0.033910587,0.26052633,0.03571701,-0.05731181,-0.17561577,0.26746407,0.044686116,-0.15753154,0.07557025,0.03925581,-0.20740205,-0.40008798,-0.48450252,-0.09453372,-0.20588896,0.028464163,0.15926835,-0.2033644,0.36228287,-0.22158296,-0.2785744,0.39502198,-0.07246633,0.08136396,-0.25352448,0.03622064,0.08135394,-0.17090704,-0.21539326,0.27110976,-0.14045458,0.05538724,-0.51238126,0.034452494,-0.054340776,-0.055078067,-0.004443806,0.003305955,0.021343164,-0.10824532,0.46276042,-0.02449218,-0.16451573,0.20005697,-0.07926345,-0.37901354,0.13046987,-0.19243355,0.13849314,-0.20051272,0.1352171,-0.28134134,-0.32435626,-0.116871655,-0.122209735,-0.15214032,-0.3947106,0.4770757,-0.20081924,-0.03294958,-0.21394749,-0.17653672,0.27662933,-0.11077572,-0.26346755,0.42453125,0.36847958,-0.34005082,0.043442246,0.020644015,0.05887843,0.33656782,-0.3481778,-0.07739692,0.13748375,0.19229722,0.07295708,0.10909162,-0.4045524,-0.24599352,-0.11452435,-0.12390844,-0.088508554,0.26265192,0.038879473,0.5174128,-0.097029194,-0.13667665,-0.38427803,0.10321331,-0.28765625,-0.105736084,-0.037156492,-0.15111761
BNP_579,0.07718762,-0.405348,0.025531255,-0.0738357,-0.10503486,-0.10308595,0.11541216,0.14850004,-0.22768496,-0.04682967,-0.023237303,-0.09847224,0.024918133,-0.34415814,0.21099614,0.013101602,0.10140625,-0.24979672,0.030477295,0.5348456,-0.34986225,0.24083187,-0.4321268,0.19631886,-0.006070378,0.040080722,0.002174995,0.2740415,-0.15104327,-0.07861747,0.19427213,-0.08223225,-0.038650613,0.29696918,0.08601835,0.48537767,0.053460054,0.21499106,-0.23167177,-0.08009009,0.00049599353,-0.35715255,0.016037563,0.08873561,-0.049882397,-0.15533622,-0.3791847,-0.051141493,-0.33761808,-0.123536244,0.19700924,-0.107731625,0.2498281,-0.18284804,-0.15795854,0.3040137,-0.054811858,-0.21094857,-0.15604506,0.46462458,0.009384725,-0.5316611,-0.28857812,-0.04632344,0.12626491,0.13161588,-0.2604376,0.065758064,-0.19263256,0.2373348,-0.1951701,0.054507624,0.011173151,-0.20829014,0.12812471,-0.20931561,0.020155974,0.3302494,-0.03807132,-0.3595323,0.0773712,-0.23384342,0.16372608,-0.26003954,0.157403,-0.151884,0.0078064306,-0.22060363,-0.086456,-0.12936205,-0.22275448,0.05930742,-0.22241464,0.031755187,-0.04875789,-0.50380194,0.5656155,-0.15726967,-0.15680172,0.26545134,0.2341913,-0.04751078,0.044016384,-0.10412706,0.21466666,0.46121347,-0.3599399,-0.34195712,0.3144632,0.37066647,-0.11707908,0.2722925,-0.6932481,-0.038656354,-0.033626415,-0.2594881,-0.10105376,0.2741534,0.28295344,0.1368829,0.05417774,-0.09491396,-0.2586394,0.1944291,-0.2706196,0.172159,-0.060883887,0.077345
BNP_58,0.12049036,0.0163525,-0.13135473,-0.08711458,0.078733414,0.058958568,0.29694256,0.371009,-0.25044757,0.41895887,0.12906434,0.06351999,0.15866996,-0.27274555,0.15907198,-0.08969481,0.014399365,-0.2690836,0.10336967,0.20568117,-0.481595,0.27499303,-0.17432547,0.32560846,-0.13941123,0.22705202,-0.15771872,0.4583962,-0.09936178,0.051736828,0.22788148,0.061247937,-0.1558111,0.039429825,0.19390187,0.1990109,0.421113,0.07684404,-0.4865076,0.18643075,0.30764115,-0.028937533,-0.38745517,-0.21679153,-0.36451036,-0.3387865,-0.18410876,-0.0004128127,0.10683113,0.09447581,0.07307931,-0.24226607,-0.5054054,-0.45463142,-0.34941065,-0.032529965,0.3056268,-0.086068176,-0.22232912,-0.16209044,0.10817083,-0.23216225,-0.34669554,-0.1356565,0.2973469,0.16743563,-0.20328219,0.36471954,-0.0017702584,0.16779639,0.22568944,0.33303502,0.11555107,-0.14194643,0.2963047,-0.3846057,-0.056154754,0.2882075,-0.28186044,-0.29540634,-0.34917554,-0.11981156,-0.10540694,0.02933946,0.08473443,0.045979142,-0.19332987,-0.13127778,-0.2452494,-0.19502077,-0.4432632,0.15618508,-0.2479048,-0.18179828,-0.026568482,-0.47736502,0.32918218,0.45445177,-0.1322687,-0.005982558,0.20081821,-0.05427717,0.32272506,-0.09318736,0.10345661,0.051976938,0.22786741,-0.4757798,0.5029852,0.20331901,-0.0007546852,0.29120156,-0.16271047,-0.13811971,-0.3466698,-0.0034804712,-0.4991268,0.15410163,0.017355142,0.08753942,0.09453065,0.16711426,-0.4555522,0.31034872,-0.41873106,0.4643966,-0.07263982,0.33175787
BNP_580,-0.11340269,-0.47707522,0.37825787,-0.29593283,0.036741257,-0.106906354,0.2052028,0.40969938,-0.012149007,0.26029265,0.13646297,-0.05463079,0.20094112,-0.059253693,0.20793673,0.18877788,0.17322162,-0.479493,-0.2195449,0.66067815,-0.36449146,-0.004308791,-0.29267842,0.26277298,0.120412685,0.10218766,-0.028288754,0.46938905,-0.50353247,-0.1009893,0.27952605,-0.11019115,-0.00794841,0.15012208,0.03244983,0.49945068,0.19582324,0.23687008,-0.23573942,0.24074541,0.09017984,-0.114305556,-0.17288066,0.13232902,-0.19872116,-0.16549441,-0.44951412,0.20756683,-0.30910403,-0.096209705,0.4713047,-0.28810275,0.22730011,-0.38734266,-0.552683,0.61759746,0.019302126,0.077527285,-0.11311918,0.07042886,-0.03143976,-0.57435584,-0.44497922,-0.058617733,0.3051045,0.285374,-0.44338152,0.33724803,-0.16787918,0.084272705,0.053372316,-0.13437128,-0.12272724,-0.1894943,0.1240465,0.0057894243,-0.3198002,0.21272585,0.50037485,-0.4836317,-0.20854527,-0.12316991,0.2732092,-0.3380671,-0.14085215,-0.48676258,-0.25382587,-0.051009316,-0.22505434,0.07356889,0.046999156,-0.11368277,-0.4804299,0.12635575,-0.59990335,-0.74902624,0.48338675,-0.32410276,-0.21840735,0.052029334,0.19659938,-0.43123114,-0.27003065,0.08317159,0.25460556,0.2919873,-0.42848304,-0.05802309,0.5042158,0.78813523,-0.24614553,0.20038234,-0.6864404,0.25979733,0.099925034,-0.10963341,-0.076386474,0.0857545,0.3388452,0.13085148,-0.23918368,-0.0023675652,-0.37823424,0.13798515,-0.22686508,0.19074067,-0.2479278,0.019371519
BNP_581,0.42651752,0.008252066,-0.06035739,-0.22998577,-0.4598235,0.076746106,-0.10738256,-0.065408446,-0.3141888,0.5778042,-0.118513495,-0.09998421,-0.01645229,-0.6838881,-0.049824122,0.118100464,0.11512788,0.1175028,0.32732108,0.17102401,-0.2514665,0.2770978,-0.48653272,0.42379364,-0.418395,0.41924378,-0.010729752,0.15626736,0.29645023,0.15202112,0.04703408,0.048769347,-0.38414535,0.22804138,0.22236905,0.043585528,0.31491992,-0.1272903,-0.27234605,0.11368335,0.032602455,-0.18363492,0.015900426,-0.11225585,-0.31244195,-0.3178998,-0.32911623,-0.33668956,-0.07511107,0.010352953,-0.12600324,0.11828845,0.18863523,-0.015719209,-0.029477537,0.034733374,0.06740466,-0.1469547,-0.010909178,0.1400004,0.11595001,-0.11834644,0.014495958,0.28143516,0.039905287,0.04378703,-0.44934744,0.088188685,-0.07924464,0.13944955,-0.013835131,0.5342863,0.14462559,-0.04627975,0.56190854,-0.37413803,-0.23352313,0.12467668,-0.61279964,-0.17632519,0.21436426,-0.17599048,-0.17051774,-0.03846746,0.40014493,0.3629049,-0.28240755,-0.03354176,-0.1408907,-0.48071823,-0.45693484,0.43409154,-0.0980684,-0.27077064,0.16266356,-0.016670713,0.35669103,0.24750288,-0.14112873,0.37710142,0.4362515,-0.07723624,0.50781304,-0.12665297,-0.014979546,0.23365913,-0.20205748,-0.36457542,0.1971535,-0.115095064,0.2670184,0.2510179,-0.08624162,-0.78798175,-0.4131235,-0.12621833,-0.37225005,0.46787742,-0.0106823575,0.55784714,0.20829499,-0.11759182,-0.3424291,0.21056347,-0.376081,0.2897051,0.18481842,0.08242175
BNP_582,-0.16709258,-0.20668384,-0.3514221,-0.19321737,0.09016795,-0.03719021,0.30999085,0.31984067,-0.13098069,0.19554603,0.15741685,-0.05111785,0.37434328,0.01907485,0.24860352,-0.15509029,0.11068888,-0.30753103,0.055949792,0.47783163,-0.5010231,0.216705,-0.16119336,0.18533438,-0.010217458,-0.13695483,0.06548022,0.40456444,-0.21458374,-0.013284972,0.25603122,0.078336775,-0.19657269,0.2656856,0.4691913,0.20198198,0.35083154,0.28238887,-0.31822354,0.20721562,0.29664227,0.06257267,-0.50307035,-0.23568735,-0.31810382,-0.33039543,-0.31579757,0.122334115,0.08364093,0.17746666,0.26370627,-0.5106868,-0.40873447,-0.27391434,-0.20367412,0.18553726,0.23030296,-0.18484265,-0.32743973,-0.37591082,0.16943382,-0.3391063,-0.20960604,-0.0044021164,0.18898825,0.4529653,-0.24500506,0.30898628,0.14058807,-0.005873547,-0.28642505,0.19708543,0.118510135,-0.17323795,0.24829595,-0.24376868,-0.18184403,0.37668133,0.00715838,-0.43983147,-0.5847471,-0.12293308,0.18607107,-0.10514996,-0.111570396,-0.16466452,-0.2146198,-0.19717531,-0.3126929,0.09153088,-0.33282384,-0.3105015,-0.3987649,-0.10693284,-0.13637006,-0.55915105,0.2715158,0.33792806,-0.23647825,-0.041951675,0.18021804,-0.21557516,0.1716468,-0.04750152,0.020871514,-0.07951534,0.18773052,-0.3501923,0.41931814,0.51403576,0.0627747,0.3054144,-0.4408107,0.107677355,-0.3294425,-0.19176841,-0.4874078,0.32585806,0.16319652,-0.074461006,0.040024813,0.4822735,-0.41507044,0.16283779,-0.28526968,0.46089077,-0.13493456,0.655023
BNP_583,-0.16350552,-0.2638406,-0.137711,-0.21467982,0.019770036,-0.22751749,0.38990086,0.23217748,-0.10770633,-0.012567971,-0.008359178,-0.029285382,0.22813396,0.113375515,-0.020297375,-0.033713557,0.23897026,-0.2152215,-0.20387964,0.5627162,-0.5125667,0.21657088,-0.3247733,0.3035426,0.12211556,0.028846908,-0.16701496,0.3624519,-0.056409173,-0.11782469,0.13723901,-0.03591058,0.16958788,0.6334867,0.19536674,0.33264193,0.01847276,0.26239693,-0.23656352,-0.049160656,0.15817012,-0.117553905,-0.16014689,-0.14629875,-0.4134708,-0.08051606,-0.20360339,0.023919499,-0.1832286,0.10988369,0.42116332,-0.28167447,0.13928568,-0.21596493,-0.2652311,0.2959607,0.21986309,-0.10350723,-0.38787067,0.06339642,-0.17812684,-0.48630065,-0.31163985,0.07122245,0.17482285,0.44001317,-0.2629291,0.19999796,0.18597275,0.35314763,-0.15041581,-0.11449423,0.07149287,-0.010004107,0.34875673,-0.22633763,-0.00890405,0.19146536,0.09106377,-0.5136982,-0.19237915,0.021860734,0.15143973,-0.16890532,-0.04081512,-0.15505205,-0.17232856,-0.011040469,-0.09633366,-0.09200796,-0.14975812,-0.15189618,-0.25837517,-0.03651994,-0.18847534,-0.6484324,0.34110996,-0.01899976,-0.24034007,0.2135328,0.34357318,-0.36378896,0.079828545,0.03020537,0.017968709,0.0859381,-0.17184876,-0.3914435,0.15020663,0.4943445,-0.14286558,0.37741196,-0.48500484,0.11466747,-0.19226454,-0.23942783,-0.40654546,0.22374307,0.086617835,0.12035236,-0.07589532,0.171756,-0.3699201,-0.018810505,-0.26837224,0.27960023,-0.22393353,0.42865244
