graph,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
BNP_566,-0.20079148,-0.1526961,-0.45912856,0.0084834825,0.11551869,0.06670616,-0.5360045,0.027386472,-0.19118354,-0.11163875,0.093509965,-0.22322898,-0.4945594,0.28344375,-0.14416812,0.44590798,-0.39871207,0.12312769,0.35711676,0.120314606,-0.07472752,-0.08994082,-0.5264272,-0.4907905,-0.11174422,-0.5555886,0.3872114,0.067990474,0.054443996,-0.13233584,0.28535926,-0.17613955,-0.0944229,-0.3120446,-0.34165558,-0.30184653,-0.2865794,-0.16496831,0.079166025,0.16352266,0.17883474,-0.11891503,0.30584928,-0.2541079,0.20342802,0.15199845,-0.12707916,-0.030424304,0.28451946,0.44589886,-0.29090154,0.072934784,-0.20099518,0.11414995,-0.29339656,0.11836253,-0.0035182624,0.07563105,-0.08759692,0.0119703775,0.1760907,0.50069743,0.19916743,-0.017672462,-0.13824557,-0.13892017,0.048541732,0.019461263,0.40797892,-0.14267452,-0.25803787,-0.1337864,0.17382127,-0.20094478,0.010027449,0.094820686,-0.12055715,-0.030061372,-0.28964308,-0.08695019,-0.011026674,-0.14786693,0.11373899,0.34696156,0.33091083,0.4762028,-0.14012377,0.45893514,-0.102476515,0.0033675432,0.39421117,-0.43309128,0.009606329,-0.3916236,-0.26641414,0.20324409,0.10462415,-0.31876603,0.114738405,0.22329803,0.008759737,0.13346045,0.19153464,-0.41961536,0.13974302,-0.25449154,0.11237084,0.04302662,0.5383599,0.065263405,-0.3968295,-0.027206285,0.18410002,-0.5089035,-0.45197105,0.24404754,0.045599386,-0.13490716,-0.012951084,-0.34812856,-0.19935367,-0.041039478,-0.16729334,-0.29182944,0.43674034,0.36242476,-0.041411363,-0.24557054
BNP_567,-0.06669005,-0.08135746,-0.5829785,-0.055178676,0.27991542,-0.042510644,-0.5287526,-0.22708675,-0.25648543,-0.22499533,0.13417368,-0.38003817,-0.6005665,-0.0034084064,-0.4483839,0.28040537,-0.42374045,0.53452164,0.605168,-0.23384702,-0.4956468,0.111076176,-0.7640242,-0.8118648,0.23350027,-1.090988,0.5117503,-0.1075648,-0.17360249,-0.016809082,0.46391878,-0.12487031,-0.4234838,-0.20642002,-0.40093166,-0.4189656,-0.26498008,-0.42867422,0.21292299,0.28178808,0.42725584,-0.49552968,0.36406505,-0.41057837,0.22592497,-0.02646709,-0.44391564,-0.21721366,-0.09151417,0.5001399,-0.4424988,0.17574285,-0.36129588,0.40514937,-0.2834537,0.47328037,0.22261721,-0.36770034,-0.11983832,-0.25949806,-0.1946035,0.66539705,0.2509003,-0.0059514847,-0.21091108,0.034125324,0.13172686,-0.08391291,0.037356302,-0.25413662,-0.3274903,-0.47253656,0.16832723,-0.02993679,0.14098984,0.32949585,-0.48654172,-0.2913872,-0.66816586,-0.46803102,-0.072094664,0.21136399,0.33681372,0.9591549,0.58293897,0.5720357,-0.13035028,0.62376815,0.21370293,-0.09790428,0.5815444,-0.7350636,-0.41877306,-0.49741006,-0.34747326,0.27409512,0.21470004,-0.40883332,0.26079258,0.15550822,-0.03415717,0.85610443,0.31457976,-0.3043994,0.48648685,0.22476597,0.25952616,0.27750123,0.35939366,0.13785909,-0.4509298,0.052649986,0.3325432,-0.8906828,-0.8254509,0.33262593,-0.047512308,-0.30811876,-0.22786753,-0.3275073,-0.051600553,-0.18518612,-0.10642936,-0.17315887,0.63137066,0.58540905,-0.40440828,0.13740745
BNP_568,-0.30790463,-0.2355661,-0.08000217,0.33416587,0.45134634,0.2668208,-0.32981566,0.3151074,-0.12453941,-0.5324571,0.14250244,-0.23121195,-0.23749907,0.14824446,-0.1915301,-0.011020836,-0.0873723,-0.29303434,0.25769976,0.17681888,-0.22958536,-0.16427836,-0.44670483,-0.2605222,-0.005063066,-0.40456542,-0.1464271,-0.00017323799,-0.106024526,-0.11791405,-0.0057239872,-0.049562737,-0.08398645,-0.025083898,0.20066714,-0.19633041,-0.32836142,-0.29831627,-0.061297562,0.24128549,0.24876516,-0.11271692,0.12803358,-0.28872168,0.19735351,0.24093406,-0.3555923,-0.3820353,0.06834821,0.11893276,-0.2639763,-0.1657015,-0.15584686,0.18473826,-0.080398284,0.37992603,0.003816499,0.1894703,-0.3431586,-0.37549835,-0.067479275,0.49795502,0.05428701,-0.0088088205,-0.0021587056,-0.08941263,0.20821933,-0.07417482,0.14598504,-0.18247248,0.0700284,-0.087388165,0.21949956,0.22466388,-0.21145093,0.2190097,-0.14497364,-0.2514186,-0.37539104,-0.32186645,0.20548408,-0.121164836,0.16141973,0.19967827,0.27683958,0.2744423,-0.16262317,0.32910666,-0.15248343,-0.020068824,0.5641556,-0.22182763,-0.16024743,-0.35074708,-0.58048475,0.053855687,0.13963023,-0.18076466,0.10364969,0.09936314,-0.21763133,0.14825925,0.124373145,-0.2951801,-0.07682687,0.106880195,0.1977105,-0.17322823,0.15976933,-0.08961384,0.006850088,-0.045022227,0.057326283,-0.17172515,-0.3444694,0.11957879,0.024869138,-0.24823955,-0.088689074,-0.01244973,-0.27672,-0.19308205,-0.25344405,-0.25952825,0.17298661,-0.003853008,-0.20914228,-0.2032005
BNP_569,-0.08459995,-0.18619129,-0.3523589,0.15673889,0.314996,0.5625572,-0.32965872,0.04875536,-0.006965233,-0.11823782,0.15438417,0.07253761,-0.655989,0.46094975,-0.13107347,0.5085312,-0.17589512,-0.747957,0.22440524,0.26353377,0.19504337,-0.2663461,-0.13228168,-0.28490543,-0.46064496,0.11471185,-0.070469,0.086241946,0.42552638,-0.17210084,-0.12992102,-0.24605025,0.18480147,0.018145466,-0.47276005,-0.24290125,0.022919847,-0.1498751,0.024479821,0.15261061,-0.15776604,0.37082404,0.028327717,0.13016623,-0.1820548,0.17254707,0.06237193,-0.34549978,0.59574693,0.21912114,-0.1587509,-0.120809935,-0.2203384,0.0910693,-0.04931425,0.24745199,-0.40845236,0.2625073,-0.2499354,0.02794673,0.045420554,0.21821746,0.38676476,-0.09084572,0.050309774,-0.1859057,0.025441125,-0.025773712,0.32585233,-0.31706968,-0.10267769,0.32277495,0.24547732,0.12725252,0.049527526,-0.0845647,0.1742932,0.5400496,-0.050361663,0.045122743,-0.32885498,-0.28575906,0.23725037,0.1054878,0.17624179,0.13678849,-0.04972968,0.66265845,-0.43795678,0.19958371,0.26600617,-0.35166082,0.43091428,-0.28956416,-0.13996336,0.55566865,0.35968783,-0.0583683,0.058690384,0.1342528,-0.39666614,-0.49193734,0.15963654,-0.6020369,0.006275172,-0.1951058,-0.03210947,0.04619317,0.16629648,-0.3079018,-0.100331895,-0.2930617,0.008564623,0.21581694,-0.23481642,0.5225055,-0.014942405,0.10202141,-0.00875586,0.15106192,-0.26122278,-0.07925055,-0.25299993,-0.08233426,0.31756112,0.15048903,-0.20595555,-0.6593277
BNP_57,-0.3392669,-0.28379565,-0.054641828,0.35665292,0.35644743,0.29999924,-0.35218948,-0.00024491432,-0.093469016,-0.58119005,-0.104093164,-0.22559957,-0.5737061,0.20509909,-0.30629936,0.17229554,-0.2780543,-0.19721618,0.53583705,0.15400748,-0.41213492,-0.23697369,-0.6201754,-0.5145555,0.0070361886,-0.5112766,-0.1257667,-0.29633227,0.085337706,-0.29777893,0.22569565,-0.39227194,-0.21607584,0.09654533,0.11432869,-0.34472245,-0.056463834,-0.16284823,0.14646009,0.5415808,0.19046567,-0.24314418,0.17017202,-0.52655417,-0.109069355,0.06839162,-0.37597182,-0.42903137,0.033297915,0.08128073,-0.31228554,0.16214414,-0.34261087,0.2659541,0.010330267,0.5030243,0.18720081,-0.114755794,-0.32421896,-0.41907966,-0.3030109,0.48593134,0.4652237,0.14021894,0.027961465,-0.2814648,0.08227117,-0.11249456,-0.10136001,-0.41473615,0.09586422,-0.3997497,0.22922689,0.4862316,0.0017810295,0.05852506,-0.27928472,-0.13911065,-0.507429,-0.3570707,0.14070329,-0.17940478,0.15916683,0.5257864,-0.09353856,0.28168532,0.051182408,0.7105045,-0.014285291,0.12202576,0.2847752,-0.37085047,-0.036629487,-0.67232525,-0.49589196,0.06017027,0.073369205,-0.081938006,0.10038365,0.26621637,-0.13693506,0.095343724,0.34014818,-0.18340886,0.027853606,-0.013229643,0.09662348,-0.25247726,0.10098097,-0.22447965,-0.024654329,0.010527862,-0.1470874,-0.0623834,-0.5322173,0.29655907,0.17439042,-0.3585533,-0.2538225,0.012674288,-0.3153506,-0.32348797,-0.07166115,-0.10656585,0.46011493,-0.014547481,-0.0027120195,-0.28829294
BNP_570,-0.47051156,-0.07114479,-0.10694734,0.049727995,0.22771011,0.2128978,-0.35173097,0.08494156,-0.073929645,-0.41689217,0.16503446,-0.15485582,-0.19691005,0.19481732,-0.1545227,0.20734622,-0.2459389,0.0051223002,0.4351912,0.21180974,-0.36747792,-0.17354326,-0.3957347,-0.377101,0.036562625,-0.6024171,0.06425027,-0.11998042,0.02265205,-0.24478686,0.4605912,-0.03735154,0.016068755,-0.2089803,-0.05149957,-0.24993427,-0.25601757,-0.38221467,0.15966296,0.2962345,0.21351857,-0.307709,0.15364854,-0.31057593,0.20556866,0.101811774,-0.49706024,-0.25148344,0.0541645,0.13083307,-0.32661226,0.20865321,-0.26473153,0.05858888,-0.0040191934,0.3153279,-0.07575538,-0.05813254,-0.26003385,-0.07920471,-0.10646038,0.45815384,0.3720458,-0.018545555,-0.1710657,-0.23634382,0.17682299,0.1284067,-0.00030422804,-0.27779636,0.12932734,-0.24243034,0.14110762,0.22774976,0.054064833,0.21419594,-0.25660777,-0.20684025,-0.31277335,-0.23821025,0.09948855,-0.10018983,0.1991025,0.3101305,0.020535447,0.33349657,-0.20461424,0.49009645,0.007826719,0.18500334,0.4489399,-0.3975755,-0.17205404,-0.39460748,-0.14487395,0.24680439,0.15380163,-0.28905153,0.10005567,0.39884388,-0.11712674,0.012753603,0.31378338,-0.5786505,0.028120754,0.01832099,0.34331617,-0.05724161,0.22862577,0.002775019,-0.3200949,0.09666135,-0.20335266,-0.16010219,-0.56689614,0.27154922,0.09726487,-0.32307538,-0.19187051,-0.07176195,-0.20532466,-0.14028971,-0.050409455,-0.22686689,0.46528566,-0.020665018,-0.34767133,-0.2179584
BNP_571,-0.05698959,-0.25546584,-0.38547888,-0.25484166,0.29187405,0.2007252,-0.32354495,0.2669899,-0.16206524,0.20325029,0.4213318,0.05770955,-0.44587538,0.5051643,-0.04564991,0.38672847,-0.18934754,-0.19974263,0.045542452,0.12958322,-0.07654402,-0.114352725,-0.34505853,-0.49216026,-0.40495184,-0.26375428,0.30800936,0.13584705,0.10314687,-0.17818211,-0.0049105696,0.03871874,0.16014273,-0.43088564,-0.5240193,-0.13253367,-0.24548608,-0.21043529,-0.06202269,0.27997878,-0.04255078,0.14185539,0.016651766,0.16661477,0.28207442,0.2182554,-0.12180826,-0.0742771,0.56822264,0.60781825,-0.28790757,0.024256822,-0.42761564,0.09168989,-0.20825848,-0.08918841,-0.2829252,-0.016483914,-0.16142464,0.2283541,0.47571132,0.36552134,0.11255386,-0.21630014,-0.13139106,-0.17582187,0.22913992,0.091157615,0.34392333,-0.12545317,-0.21030562,0.32335234,0.22781813,-0.04599838,0.24414189,0.18239696,0.09212403,0.04689413,-0.03026739,0.22739087,-0.29596063,-0.31153175,0.029094972,-0.018203054,0.4240122,0.54670745,-0.23374766,0.114409156,-0.22091624,-0.067064464,0.5819903,-0.31105742,0.14872362,-0.005794129,-0.1860904,0.4703203,0.024069032,-0.2597211,-0.116414845,0.31576735,0.04951177,0.060743473,0.110883,-0.8143078,0.027102768,-0.027638236,0.07364617,0.08877538,0.4771417,-0.06359155,-0.52472645,-0.084776625,0.019154456,-0.20452681,-0.19285779,0.28363904,0.14944121,-0.022983955,0.2698019,-0.1759495,-0.13900815,0.13937129,-0.21894203,-0.28817055,0.14827424,0.22729059,-0.24848191,-0.2566336
BNP_572,-0.07113526,0.05470869,-0.39854327,-0.030890465,0.19550392,0.27735624,-0.33649522,0.09019173,-0.15760222,0.036027618,-0.040175147,-0.21047075,-0.42678443,0.19576953,-0.11895904,0.4487018,-0.13720466,-0.095934816,0.4048672,0.143249,-0.1496599,0.072168425,-0.5476574,-0.49396047,-0.06504667,-0.54380697,0.45942786,-0.10594081,0.09506191,-0.0835263,0.3044243,-0.18909714,0.03095365,-0.14021613,-0.33364648,-0.122121364,-0.34608838,-0.07431513,0.02408741,0.30819678,0.27209786,0.036093324,0.20459908,-0.08788812,0.19220884,-0.11430684,-0.1051689,-0.20027785,0.15838537,0.6136596,-0.28389415,0.30253217,-0.4350207,0.3038773,0.04981877,0.08980767,-0.26155192,0.11636301,-0.113830544,0.058055997,0.289027,0.5609351,0.12474531,0.063357584,-0.20670424,-0.11533106,0.103526786,0.014172789,0.21414311,-0.21056978,-0.15436974,-0.32323807,0.09612254,-0.17891632,-0.05173613,0.2778315,-0.23065148,0.104695156,-0.07680922,-0.09654767,-0.21205781,-0.14503972,-0.037821665,0.26531392,0.20127542,0.42602736,-0.03913295,0.28856227,-0.04399606,0.26809955,0.35737717,-0.47975683,0.2190206,-0.27640414,-0.14795619,0.40583745,0.1988572,-0.31114557,-0.074029505,0.26365232,-0.029893776,0.2501379,0.19331838,-0.49975106,0.10750987,-0.2705114,0.092177555,0.10815608,0.38400292,-0.026787356,-0.606338,-0.05564711,0.14637673,-0.41710964,-0.5137962,0.44660407,0.13880004,0.08429248,-0.10325908,-0.2962599,-0.22132984,0.14152275,-0.24011846,-0.3604077,0.38976446,0.37661386,-0.14689255,-0.10844763
BNP_573,0.06385876,-0.21715628,-0.52053154,-0.21775745,0.28951153,-0.049019314,-0.36115137,0.18220572,-0.33469614,-0.07036606,0.31589645,-0.36758986,-0.49182642,0.2254187,-0.0071535916,0.24711326,-0.27235594,0.35756487,0.4594569,-0.24734384,-0.28163302,0.122681566,-0.6203597,-0.48525876,-7.723266e-05,-0.80219585,0.47856998,-0.046136983,-0.18124998,-0.09800865,0.28650287,-0.20582536,-0.16831475,-0.32019842,-0.38157344,-0.24708812,-0.4322826,-0.1646079,0.011430042,0.255907,0.26044607,-0.14835829,0.25489402,-0.22956078,0.37828282,0.1285996,-0.19525184,-0.14525561,0.096535414,0.51245534,-0.26953912,0.16947134,-0.2661763,0.339793,-0.23594885,0.28409487,0.1656986,-0.20612305,-0.019546412,-0.08304223,0.05578446,0.45501766,0.07677972,0.061528694,-0.06404744,-0.10230106,-0.054454368,-0.07813552,0.16535574,-0.3990702,-0.24697348,-0.22571467,0.031928547,-0.24493328,0.14116108,0.12786181,-0.35049525,-0.3141875,-0.17950162,-0.22564533,0.008677976,0.11716162,0.24595189,0.5639347,0.54912156,0.30916637,-0.14785965,0.3676381,0.031245377,-0.17934372,0.47212684,-0.452795,0.020699613,-0.49763548,-0.3504717,0.23427978,0.1372641,-0.23110236,0.100113384,0.25088584,0.006843083,0.6107091,0.26573604,-0.3239555,0.07548502,-0.04775317,0.21316499,0.17081106,0.46466586,0.19392432,-0.48288915,-0.059983965,0.46682715,-0.83250225,-0.54512674,0.21941778,-0.12792447,-0.26629803,-0.14979394,-0.35885516,-0.028794443,0.037383296,-0.048232995,-0.28678775,0.3661934,0.36196923,-0.42861015,-0.021150135
BNP_574,-0.12664936,-0.12954874,-0.019336782,0.40491483,0.3118439,0.38513353,-0.38308442,0.23376648,0.02631805,-0.5591829,0.22941929,-0.2512397,-0.350657,0.38915172,-0.1515497,-0.22633095,0.20183136,-0.38739702,0.3961609,0.056682624,-0.11796963,-0.22581826,0.032526936,-0.2676088,-0.25183645,-0.39473245,-0.050474904,-0.16510643,0.34320608,-0.17612863,-0.24758644,-0.14781001,0.04818442,0.25158843,-0.27443212,-0.301081,-0.06643835,-0.18616112,0.32555637,0.55876064,-0.020012466,-0.056646686,0.12086768,-0.20153123,0.019285217,-0.017874377,-0.40745294,-0.48609287,0.3104989,0.2169327,-0.211224,0.00885676,-0.36212325,0.063012846,0.021633353,0.37003902,-0.1039761,0.10811244,-0.1724503,-0.232264,-0.54725754,0.103806816,0.5581184,0.1031148,0.122976854,-0.12569411,0.12022244,0.060944337,-0.09972853,-0.11098266,-0.044068318,0.08373511,0.42798996,0.5237193,-0.018994208,0.05684401,-0.028674565,0.26983216,-0.29430267,0.0638792,-0.26743567,-0.13430648,0.33967552,0.33182156,0.27675733,0.10960002,0.11885699,0.59130764,-0.21158655,-0.062012535,0.10260288,-0.47344327,0.02755508,-0.5105688,-0.33688098,0.5022776,0.08140822,-0.16120587,0.05984659,0.39633697,-0.23705117,-0.17305906,0.058616146,-0.37048864,0.016091904,0.21867172,0.38358542,0.0021579256,0.21817434,-0.24828207,-0.036181346,-0.22369815,0.06329643,0.25474048,-0.5460869,0.44331053,-0.16850322,-0.0068519902,-0.14765345,0.082725376,-0.11845009,-0.36877793,-0.13030337,-0.10216131,0.17302193,0.23182136,-0.38433576,-0.43149686
BNP_575,-0.52876174,0.010938232,-0.19977173,0.19207248,0.2700089,0.25411308,-0.31349447,0.42053178,-0.048592586,-0.42531636,0.17605065,-0.15556516,-0.110497795,0.3526166,0.08263668,0.014883479,-0.011427735,-0.3008672,0.3758006,0.2999586,-0.23105128,-0.21252891,0.014829179,-0.29448965,-0.20419738,-0.3920087,0.24198493,-0.13668904,-0.052769154,-0.37948343,0.00897238,0.1312588,0.06713155,-0.025878118,-0.032258857,-0.10605546,-0.22109151,-0.35125747,0.13515851,0.15536098,-0.017723966,0.025236627,-0.13549106,-0.2611172,0.17419425,0.19164827,-0.40348127,-0.5128377,0.38346156,0.13348094,-0.36217016,0.1780632,-0.19245832,0.07756172,0.19827048,0.24239665,-0.20327748,0.2121073,-0.15854757,-0.17699544,-0.1747904,0.22387037,0.32511193,-0.0932414,-0.11233642,-0.26417536,0.2452314,0.2407212,0.1089711,-0.18394814,-0.020014945,-0.029751213,0.1456393,0.35311207,0.059017066,0.16000412,-0.07889657,0.085141756,-0.07207325,-0.1080601,-0.1717303,-0.23267344,0.27473417,0.18588595,0.14522026,0.29819602,-0.067106135,0.27580306,-0.26574695,0.040888377,0.22084612,-0.33669463,0.1385543,-0.3706245,-0.11817543,0.46512014,0.0746077,-0.21243015,-0.04769983,0.38526925,-0.146577,-0.28204605,0.12767074,-0.40233922,-0.13353029,-0.051967736,0.3989969,0.04917128,0.29519668,-0.20003246,-0.3846718,0.06690968,-0.09068487,0.21076657,-0.5110533,0.4313403,-0.14987557,0.043280613,-0.09614661,0.03531651,-0.15390837,-0.24742317,-0.046610232,-0.15997317,0.13608132,0.16310798,-0.33298656,-0.3065285
BNP_576,0.20049195,-0.41978356,-0.7685644,-0.4903943,0.0634448,0.005477302,-0.8787619,-0.2994287,-0.16883227,-0.2660636,0.15764534,-0.45853943,-0.62201154,0.2881839,-0.12419116,0.7819607,-0.6675317,0.36313722,0.44410494,-0.02967876,-0.017447403,0.011628284,-0.8919753,-0.68046474,0.17928621,-0.6928275,0.67772526,-0.12982613,0.030515088,-0.30136326,0.6282694,-0.14229703,-0.37493664,-0.51193315,-0.88873434,-0.039809667,-0.38892835,-0.4108506,0.11995584,0.44710666,0.26147792,-0.37197986,0.4070408,-0.22807135,-0.00019467312,0.17490123,-0.08422071,-0.01525349,0.23485914,0.70080185,-0.41340673,0.2529149,-0.46657646,0.48505184,-0.22404155,-0.13297634,0.1448478,0.07146717,-0.06407641,0.35647398,0.08230067,0.8705021,0.29497194,0.0061687897,-0.26372278,0.0739187,0.11230549,0.18791948,0.2446131,-0.21003458,-0.42369053,-0.38322735,0.10604145,-0.19005793,0.41645676,0.17452507,-0.30546522,-0.16126385,-0.55078113,-0.10924675,-0.038209796,-0.05765216,-0.04725505,0.7012656,0.69002163,0.5614132,-0.43576512,0.58326435,0.1507844,0.2759735,0.4701978,-0.4285892,-0.06270965,-0.20572235,-0.20523548,0.24331057,0.32412562,-0.4043452,-0.0349579,0.4896286,-0.0658587,0.65888387,0.41019297,-0.6038041,0.43006983,-0.11755233,0.28891265,0.29249915,0.6626131,-0.15203352,-0.89373505,0.039720263,0.07816994,-0.76172173,-0.41990778,0.42417255,-0.025438406,-0.35788998,-0.14580263,-0.59250593,-0.16548568,-0.058758132,0.01956362,-0.32770577,0.7244727,0.55415636,-0.28449014,-0.050660312
BNP_577,0.028332544,-0.36583483,-0.497116,-0.42750674,0.15157771,-0.05879657,-0.44988602,0.10506955,0.010667562,-0.35332072,0.27842736,-0.56313324,-0.7386969,0.030050987,-0.01112529,0.46867764,-0.5479948,0.3337025,0.6708084,-0.32911983,-0.48577204,0.03437989,-0.84481335,-0.5975864,0.33468226,-0.8754582,0.55410296,-0.09883882,-0.14479144,-0.3922477,0.46960232,0.16076481,-0.39914623,-0.46032843,-0.31764677,0.003010406,-0.41912764,-0.46918216,0.030335637,0.4763029,0.4952922,-0.4914769,0.46682203,-0.4266585,0.15168908,0.12650672,-0.2658594,0.03971046,-0.27102017,0.51329184,-0.44040492,0.14865623,-0.39348602,0.4346513,0.038105104,0.08674051,0.4632785,-0.33344388,-0.19121195,0.011641705,0.14222601,0.76050603,0.023497866,-0.08835761,-0.21192081,-0.032458667,0.23313183,-0.055507325,0.11882588,-0.61406153,-0.25565875,-0.5197113,0.110368684,0.16137259,0.41746613,0.041919388,-0.27627593,-0.60793096,-0.49078026,-0.23366112,0.09054959,0.06692483,0.05801106,0.66828614,0.36373314,0.55879617,-0.37983716,0.2733236,0.17961755,0.03591966,0.636087,-0.45864648,-0.2716003,-0.50253785,-0.44836473,0.07134056,0.15866834,-0.47689533,-0.16891357,0.4926167,0.08030715,0.72196966,0.5563183,-0.36609,0.16353808,0.06171105,0.23763157,0.09219009,0.42412192,0.19629015,-0.7263649,0.091562346,0.1387701,-0.9271561,-0.5511424,0.027723333,-0.17637722,-0.5958652,-0.12664627,-0.30509716,-0.16116348,0.027749497,0.07797572,-0.44376954,0.58171934,0.50200874,-0.49640033,0.17454155
BNP_578,-0.06449087,-0.115388066,-0.407849,0.06198518,0.139676,0.34410077,-0.39761835,0.02774173,-0.17782137,-0.28278697,-0.090204135,-0.3679376,-0.2754606,0.31652153,-0.17251517,0.0921904,0.0018784439,-0.071054086,0.48721975,-0.07826498,-0.11107227,0.01948837,-0.43962753,-0.35016686,-0.06313999,-0.4149415,0.41948092,-0.042334378,0.043156415,-0.17441082,0.1563034,-0.22322541,0.09670052,-0.15730657,-0.2694734,-0.27157044,-0.4170854,-0.19146356,0.18999182,0.15672329,0.15542741,-0.0155406585,0.23384328,-0.24758612,0.15624943,0.17859098,-0.14161198,-0.21952944,0.1432732,0.34124598,-0.32274386,0.19531493,-0.29052523,0.2282102,-0.057441916,0.2378311,0.03591477,0.02166313,-0.3192379,-0.1156118,0.026871657,0.31536102,0.28164804,0.057187144,-0.010664067,-0.08351106,0.060267888,-0.13723816,0.11198202,-0.23270568,-0.12958941,-0.26531518,0.105660506,-0.074885555,-0.09559589,0.1841195,-0.07338345,-0.057805527,-0.30188593,-0.011950263,-0.06548285,0.039745238,0.118318595,0.26270264,0.35708675,0.29300687,0.008034931,0.30615652,0.00980835,0.0031935608,0.2840283,-0.41976854,0.061287288,-0.37773058,-0.51746774,0.2514837,0.165331,-0.11290908,0.09063699,0.2884431,-0.17803094,0.27959085,0.18828759,-0.2281366,0.19625758,0.114864804,0.38437173,-0.017874554,0.3426742,0.037049465,-0.30115825,-0.28388768,0.18004936,-0.31053674,-0.5259667,0.1844357,-0.033523254,-0.1239652,-0.24505644,-0.109522685,-0.014123267,0.0785097,-0.2461306,-0.14459504,0.5986529,0.26990592,-0.32363716,-0.083182074
BNP_579,-0.26713252,-0.08823236,-0.09205053,0.17078471,0.33901718,0.41418895,-0.37107256,0.27659354,2.578574e-05,-0.37804443,0.19696572,-0.1469219,-0.1322209,0.18988621,-0.24339576,0.38483512,-0.05097957,-0.21276982,0.39808664,0.29199225,-0.33993673,-0.21327636,-0.29876238,-0.21373568,-0.124759726,-0.30021667,0.022918908,-0.04463106,0.09815275,-0.20111722,0.11808166,-0.09154032,0.19011727,0.002298867,-0.012874474,-0.18270028,-0.21649204,-0.2226001,0.048559997,0.307307,0.21117845,-0.18030533,0.00016603559,-0.35900503,0.24837874,0.0882567,-0.27261907,-0.24509734,-0.008351894,0.09137159,-0.21659167,0.04159727,-0.32606906,-0.030531265,0.01421864,0.25232065,-0.19748695,0.078869216,-0.2973532,-0.20981558,-0.06884332,0.47823527,0.12884381,0.032609,-0.1758556,-0.2567099,0.17034678,-0.041593634,0.1001678,-0.31160858,0.2766997,-0.0189745,0.41454864,0.33606553,-0.0017336293,0.27254912,-0.10216279,-0.11114594,-0.33159122,-0.27907294,-0.013141145,-0.17909166,0.20934,0.0896003,-0.05431202,0.097889826,-0.23642702,0.27993122,-0.21793559,0.076668344,0.55528337,-0.37702268,-0.06218774,-0.41332778,-0.22398692,0.24375056,0.09620205,-0.213696,0.03351544,0.22505467,-0.2677477,-0.18850622,0.247631,-0.4798119,-0.18348551,-0.05835263,0.080092944,-0.19644879,0.047325898,-0.040460702,-0.27942672,-0.0028644684,-0.11814184,-0.20243263,-0.2987892,0.2593024,0.1899493,-0.14290826,-0.25465587,-0.05305037,-0.32955956,-0.18439093,-0.1388453,-0.17249525,0.26666892,-0.02940339,-0.2524663,-0.30973917
